ID1,ID2,Distance
11589_2015,11593_2015,0.178689
11627_2016,11643_2017,0.430266
11617_2016,11645_2017,0.674915
11589_2015,11594_2015,0.20234
11617_2016,11646_2017,0.704748
11332_2009,11355_2009,0.490916
11598_2015,11599_2015,0.0220574
11332_2009,11356_2009,0.558792
11617_2016,11647_2017,0.714331
11627_2016,11644_2017,0.436272
11617_2016,11648_2017,0.71889
11583_2015,11614_2016,0.827525
11598_2015,11600_2016,0.0663534
11583_2015,11615_2016,0.832783
11589_2015,11595_2015,0.211073
11627_2016,11645_2017,0.460703
11598_2015,11601_2016,0.0792763
11627_2016,11646_2017,0.485604
11617_2016,11649_2017,0.73187
11620_2016,11658_2017,0.933694
11627_2016,11647_2017,0.498582
11617_2016,11650_2017,0.736905
11583_2015,11616_2016,0.862997
11620_2016,11659_2017,0.975888
11627_2016,11648_2017,0.501879
11583_2015,11617_2016,0.893548
11617_2016,11651_2017,0.753736
11620_2016,11660_2017,0.980952
11583_2015,11618_2016,0.920794
11332_2009,11357_2009,0.565843
11598_2015,11602_2016,0.101832
11583_2015,11619_2016,0.953071
11627_2016,11649_2017,0.511707
11332_2009,11358_2009,0.624747
11627_2016,11650_2017,0.515211
11617_2016,11652_2017,0.784912
11583_2015,11620_2016,0.953071
11332_2009,11359_2009,0.675835
11583_2015,11621_2016,0.975762
11332_2009,11360_2010,0.744055
11583_2015,11622_2016,0.991294
11598_2015,11603_2016,0.119313
11617_2016,11653_2017,0.810107
11583_2015,11624_2016,0.997891
11589_2015,11596_2015,0.247564
11559_2014,11594_2015,0.993509
11623_2016,11626_2016,0.0590523
11592_2015,11624_2016,0.769784
11101_2003,11126_2004,0.617645
11569_2015,11599_2015,0.839113
11592_2015,11625_2016,0.784393
11177_2005,11201_2006,0.512337
11592_2015,11626_2016,0.784393
11011_2001,11050_2002,0.966329
11604_2016,11637_2016,0.825658
11084_2003,11106_2003,0.489844
11604_2016,11638_2016,0.851994
11036_2001,11065_2002,0.644838
11611_2016,11625_2016,0.324191
11084_2003,11107_2003,0.515784
11604_2016,11639_2016,0.88956
11058_2002,11078_2002,0.531289
11537_2014,11570_2015,0.766094
11550_2014,11551_2014,0.0100928
11537_2014,11571_2015,0.82345
11036_2001,11066_2002,0.664812
11058_2002,11079_2002,0.584111
11084_2003,11108_2003,0.546573
11036_2001,11067_2002,0.690413
11550_2014,11552_2014,0.034184
11537_2014,11572_2015,0.826825
11036_2001,11068_2002,0.694731
11604_2016,11640_2017,0.907277
11101_2003,11127_2004,0.653067
11559_2014,11595_2015,0.998845
11101_2003,11128_2004,0.683156
11604_2016,11641_2017,0.92481
11036_2001,11069_2002,0.716209
11611_2016,11626_2016,0.324191
11084_2003,11109_2003,0.63087
11537_2014,11573_2015,0.874724
11036_2001,11070_2002,0.734715
11604_2016,11642_2017,0.923799
11058_2002,11080_2003,0.614401
11036_2001,11071_2002,0.748091
11550_2014,11553_2014,0.0700883
11036_2001,11072_2002,0.76161
11604_2016,11643_2017,0.961075
11550_2014,11554_2014,0.0737844
11611_2016,11627_2016,0.340051
11604_2016,11644_2017,0.961096
11592_2015,11627_2016,0.80697
11623_2016,11627_2016,0.071787
11101_2003,11129_2004,0.730332
11592_2015,11628_2016,0.855405
11607_2016,11624_2016,0.478482
11592_2015,11629_2016,0.870547
11607_2016,11625_2016,0.50512
11592_2015,11630_2016,0.893488
11607_2016,11626_2016,0.50512
11238_2006,11252_2007,0.343912
11607_2016,11627_2016,0.515731
11302_2008,11333_2009,0.615021
11353_2009,11358_2009,0.11735
11302_2008,11334_2009,0.625989
11353_2009,11359_2009,0.16169
11302_2008,11335_2009,0.681781
11353_2009,11360_2010,0.208712
11511_2013,11546_2014,0.845925
11238_2006,11253_2007,0.384642
11592_2015,11631_2016,0.957793
11238_2006,11254_2007,0.424827
11607_2016,11628_2016,0.555561
11238_2006,11255_2007,0.433748
11537_2014,11574_2015,0.885068
11550_2014,11555_2014,0.125196
11537_2014,11575_2015,0.89209
11101_2003,11130_2004,0.753139
11592_2015,11632_2016,0.948756
11177_2005,11202_2006,0.535921
11569_2015,11600_2016,0.854116
11238_2006,11256_2007,0.442626
11607_2016,11629_2016,0.558238
11238_2006,11257_2007,0.464116
11611_2016,11628_2016,0.379757
11604_2016,11645_2017,0.986031
11036_2001,11073_2002,0.824415
11604_2016,11646_2017,0.985952
11058_2002,11081_2003,0.606779
11617_2016,11654_2017,0.860652
11589_2015,11597_2015,0.261936
11607_2016,11630_2016,0.576399
11238_2006,11258_2007,0.505447
11607_2016,11631_2016,0.615721
11611_2016,11629_2016,0.38475
11058_2002,11082_2003,0.618123
11036_2001,11074_2002,0.865548
11058_2002,11083_2003,0.618315
11036_2001,11075_2002,0.914782
11550_2014,11556_2014,0.16591
11036_2001,11076_2002,0.947424
11611_2016,11630_2016,0.41326
11584_2015,11585_2015,0.011811
11627_2016,11651_2017,0.548871
11598_2015,11604_2016,0.123269
11584_2015,11586_2015,0.04493
11627_2016,11652_2017,0.588458
11598_2015,11605_2016,0.155587
11627_2016,11653_2017,0.622316
11584_2015,11587_2015,0.0792918
11627_2016,11654_2017,0.677804
11332_2009,11361_2010,0.763643
11621_2016,11622_2016,0.0186233
11617_2016,11655_2017,0.893992
11627_2016,11655_2017,0.724703
11332_2009,11362_2010,0.812119
11621_2016,11623_2016,0.0518642
11617_2016,11656_2017,0.922944
11332_2009,11363_2010,0.817194
11621_2016,11624_2016,0.0773669
11617_2016,11657_2017,0.957137
11584_2015,11588_2015,0.0962122
11598_2015,11606_2016,0.191344
11627_2016,11656_2017,0.747296
11584_2015,11589_2015,0.100045
11627_2016,11657_2017,0.784837
11621_2016,11625_2016,0.111438
11569_2015,11601_2016,0.855549
11607_2016,11632_2016,0.626975
11569_2015,11602_2016,0.887159
11177_2005,11203_2006,0.58449
11592_2015,11633_2016,0.954487
11177_2005,11204_2006,0.591622
11623_2016,11628_2016,0.111417
11569_2015,11603_2016,0.925991
11623_2016,11629_2016,0.131022
11569_2015,11604_2016,0.93207
11607_2016,11633_2016,0.635018
11238_2006,11259_2007,0.552783
11607_2016,11634_2016,0.639131
11592_2015,11634_2016,0.953668
11623_2016,11630_2016,0.155279
11569_2015,11605_2016,0.962504
11623_2016,11631_2016,0.191351
11617_2016,11658_2017,0.976372
11627_2016,11658_2017,0.794693
11598_2015,11607_2016,0.21312
11332_2009,11364_2010,0.815795
11621_2016,11626_2016,0.111438
11627_2016,11659_2017,0.838563
11332_2009,11365_2010,0.815795
11598_2015,11608_2016,0.254199
11621_2016,11627_2016,0.125137
11584_2015,11590_2015,0.13143
11332_2009,11366_2010,0.851662
11627_2016,11660_2017,0.843253
11332_2009,11367_2010,0.862026
11589_2015,11598_2015,0.306662
11627_2016,11661_2017,0.90424
11621_2016,11628_2016,0.167806
11627_2016,11662_2017,0.915366
11332_2009,11368_2010,0.861947
11584_2015,11591_2015,0.180986
11598_2015,11609_2016,0.304997
11589_2015,11599_2015,0.331434
11584_2015,11592_2015,0.229262
11332_2009,11369_2010,0.861947
11589_2015,11600_2016,0.37966
11584_2015,11593_2015,0.271657
11332_2009,11370_2010,0.899597
11589_2015,11601_2016,0.393553
11332_2009,11371_2010,0.917651
11584_2015,11594_2015,0.295903
11332_2009,11372_2010,0.918083
11627_2016,11663_2017,0.967753
11621_2016,11629_2016,0.188965
11584_2015,11595_2015,0.303374
11332_2009,11373_2010,0.923821
11627_2016,11664_2017,0.978187
11584_2015,11596_2015,0.339617
11589_2015,11602_2016,0.425612
11332_2009,11374_2010,0.946033
11584_2015,11597_2015,0.355406
11621_2016,11630_2016,0.21312
11589_2015,11603_2016,0.44053
11621_2016,11631_2016,0.247504
11584_2015,11598_2015,0.400165
11598_2015,11610_2016,0.343622
11621_2016,11632_2016,0.268851
11584_2015,11599_2015,0.431832
11589_2015,11604_2016,0.446719
11621_2016,11633_2016,0.273637
11584_2015,11600_2016,0.477611
11598_2015,11611_2016,0.359707
11621_2016,11634_2016,0.283237
11101_2003,11131_2004,0.757895
11607_2016,11635_2016,0.697585
11238_2006,11260_2007,0.563354
11607_2016,11636_2016,0.721278
11589_2015,11605_2016,0.467817
11584_2015,11601_2016,0.487479
11618_2016,11619_2016,0.0272095
11628_2016,11629_2016,0.0168932
11598_2015,11612_2016,0.370581
11621_2016,11635_2016,0.334327
11628_2016,11630_2016,0.0376639
11598_2015,11613_2016,0.370581
11584_2015,11602_2016,0.520991
11618_2016,11620_2016,0.0272095
11621_2016,11636_2016,0.388927
11628_2016,11631_2016,0.0792974
11598_2015,11614_2016,0.390271
11584_2015,11603_2016,0.544606
11618_2016,11621_2016,0.0573261
11628_2016,11632_2016,0.0962303
11618_2016,11622_2016,0.0773489
11584_2015,11604_2016,0.548262
11628_2016,11633_2016,0.101902
11589_2015,11606_2016,0.509992
11628_2016,11634_2016,0.109566
11621_2016,11637_2016,0.414178
11618_2016,11623_2016,0.111405
11598_2015,11615_2016,0.393101
11589_2015,11607_2016,0.524589
11618_2016,11624_2016,0.13505
11598_2015,11616_2016,0.445606
11589_2015,11608_2016,0.571192
11618_2016,11625_2016,0.163566
11621_2016,11638_2016,0.458636
11584_2015,11605_2016,0.565422
11628_2016,11635_2016,0.161713
11598_2015,11617_2016,0.505963
11621_2016,11639_2016,0.487488
11618_2016,11626_2016,0.163566
11628_2016,11636_2016,0.211079
11618_2016,11627_2016,0.173995
11598_2015,11618_2016,0.539929
11584_2015,11606_2016,0.609328
11621_2016,11640_2017,0.510434
11618_2016,11628_2016,0.219619
11598_2015,11619_2016,0.5578
11584_2015,11607_2016,0.625602
11621_2016,11641_2017,0.537431
11589_2015,11609_2016,0.625705
11628_2016,11637_2016,0.237843
11618_2016,11629_2016,0.240012
11621_2016,11642_2017,0.541028
11584_2015,11608_2016,0.672348
11589_2015,11610_2016,0.664287
11584_2015,11609_2016,0.715359
11618_2016,11630_2016,0.265839
11621_2016,11643_2017,0.560442
11598_2015,11620_2016,0.5578
11628_2016,11638_2016,0.287574
11621_2016,11644_2017,0.567711
11598_2015,11621_2016,0.582064
11618_2016,11631_2016,0.300395
11584_2015,11610_2016,0.747821
11621_2016,11645_2017,0.586351
11628_2016,11639_2016,0.310114
11618_2016,11632_2016,0.320599
11621_2016,11646_2017,0.619739
11628_2016,11640_2017,0.333167
11598_2015,11622_2016,0.606904
11584_2015,11611_2016,0.766104
11589_2015,11611_2016,0.68462
11628_2016,11641_2017,0.362929
11618_2016,11633_2016,0.325703
11584_2015,11612_2016,0.778131
11618_2016,11634_2016,0.336007
11628_2016,11642_2017,0.365566
11618_2016,11635_2016,0.39636
11584_2015,11613_2016,0.778131
11621_2016,11647_2017,0.627629
11618_2016,11636_2016,0.449503
11628_2016,11643_2017,0.392719
11621_2016,11648_2017,0.631607
11618_2016,11637_2016,0.470569
11628_2016,11644_2017,0.398418
11584_2015,11614_2016,0.805063
11621_2016,11649_2017,0.643388
11589_2015,11612_2016,0.69403
11628_2016,11645_2017,0.421622
11618_2016,11638_2016,0.518751
11584_2015,11615_2016,0.810206
11628_2016,11646_2017,0.445195
11621_2016,11650_2017,0.64789
11584_2015,11616_2016,0.839012
11618_2016,11639_2016,0.54647
11589_2015,11613_2016,0.69403
11618_2016,11640_2017,0.564474
11621_2016,11651_2017,0.670654
11584_2015,11617_2016,0.874388
11589_2015,11614_2016,0.725223
11618_2016,11641_2017,0.590144
11628_2016,11647_2017,0.457403
11621_2016,11652_2017,0.69902
11589_2015,11615_2016,0.729764
11621_2016,11653_2017,0.72529
11618_2016,11642_2017,0.593989
11628_2016,11648_2017,0.460508
11618_2016,11643_2017,0.618839
11589_2015,11616_2016,0.768085
11618_2016,11644_2017,0.6267
11621_2016,11654_2017,0.780621
11584_2015,11618_2016,0.90062
11618_2016,11645_2017,0.647289
11621_2016,11655_2017,0.819854
11628_2016,11649_2017,0.46983
11589_2015,11617_2016,0.8115
11584_2015,11619_2016,0.932575
11621_2016,11656_2017,0.8507
11589_2015,11618_2016,0.841578
11618_2016,11646_2017,0.676055
11621_2016,11657_2017,0.882922
11628_2016,11650_2017,0.479497
11618_2016,11647_2017,0.680873
11621_2016,11658_2017,0.899649
11628_2016,11651_2017,0.518436
11618_2016,11648_2017,0.68524
11621_2016,11659_2017,0.938802
11584_2015,11620_2016,0.932575
11618_2016,11649_2017,0.697642
11589_2015,11619_2016,0.864303
11618_2016,11650_2017,0.702457
11584_2015,11621_2016,0.956053
11560_2015,11561_2015,0.0429845
11623_2016,11632_2016,0.211065
11592_2015,11635_2016,0.983839
11317_2008,11348_2009,0.662794
11137_2004,11156_2004,0.413072
11117_2003,11131_2004,0.344291
11137_2004,11157_2004,0.422056
11353_2009,11361_2010,0.226475
11154_2004,11155_2004,0.00502739
11137_2004,11158_2004,0.442573
11353_2009,11362_2010,0.258941
11302_2008,11336_2009,0.724257
11137_2004,11159_2004,0.492344
11302_2008,11337_2009,0.733049
11353_2009,11363_2010,0.261303
11117_2003,11132_2004,0.363301
11623_2016,11633_2016,0.215452
11177_2005,11205_2006,0.595318
11560_2015,11562_2015,0.060912
11137_2004,11160_2005,0.553722
11353_2009,11364_2010,0.277951
11302_2008,11338_2009,0.798222
11137_2004,11161_2005,0.571129
11117_2003,11133_2004,0.379792
11353_2009,11365_2010,0.277951
11137_2004,11162_2005,0.615356
11560_2015,11563_2015,0.0848183
11238_2006,11261_2007,0.584983
11101_2003,11132_2004,0.772506
11560_2015,11564_2015,0.0905252
11611_2016,11631_2016,0.448574
11084_2003,11110_2003,0.650698
11550_2014,11557_2014,0.197615
11036_2001,11077_2002,0.959199
11058_2002,11084_2003,0.700413
11550_2014,11558_2014,0.201948
11537_2014,11576_2015,0.922584
11605_2016,11606_2016,0.0376918
11550_2014,11559_2014,0.24232
11611_2016,11632_2016,0.466983
11605_2016,11607_2016,0.0590607
11036_2001,11078_2002,0.983963
11058_2002,11085_2003,0.713564
11605_2016,11608_2016,0.103757
11550_2014,11560_2015,0.249292
11605_2016,11609_2016,0.157654
11058_2002,11086_2003,0.736889
11605_2016,11610_2016,0.204659
11537_2014,11577_2015,0.940215
11084_2003,11111_2003,0.692761
11589_2015,11620_2016,0.864303
11628_2016,11652_2017,0.556859
11618_2016,11651_2017,0.722356
11628_2016,11653_2017,0.58909
11598_2015,11623_2016,0.641706
11101_2003,11133_2004,0.796375
11177_2005,11206_2006,0.609946
11623_2016,11634_2016,0.224366
11607_2016,11637_2016,0.744622
11177_2005,11207_2006,0.636863
11623_2016,11635_2016,0.276304
11238_2006,11262_2007,0.584983
11101_2003,11134_2004,0.859742
11238_2006,11263_2007,0.592649
11623_2016,11636_2016,0.328872
11238_2006,11264_2007,0.588949
11607_2016,11638_2016,0.782941
11084_2003,11112_2003,0.724645
11605_2016,11611_2016,0.222345
11058_2002,11087_2003,0.788243
11550_2014,11561_2015,0.297501
11605_2016,11612_2016,0.23154
11611_2016,11633_2016,0.47336
11605_2016,11613_2016,0.23154
11550_2014,11562_2015,0.315042
11605_2016,11614_2016,0.254813
11598_2015,11624_2016,0.638429
11621_2016,11660_2017,0.943861
11618_2016,11652_2017,0.752122
11584_2015,11622_2016,0.970552
11628_2016,11654_2017,0.649891
11630_2016,11631_2016,0.0412717
11598_2015,11625_2016,0.663442
11628_2016,11655_2017,0.694477
11618_2016,11653_2017,0.776235
11589_2015,11621_2016,0.876523
11560_2015,11565_2015,0.123249
11177_2005,11208_2006,0.644836
11560_2015,11566_2015,0.151313
11101_2003,11135_2004,0.929969
11137_2004,11163_2005,0.634362
11353_2009,11366_2010,0.317737
11302_2008,11339_2009,0.822968
11137_2004,11164_2005,0.699074
11353_2009,11367_2010,0.322925
11511_2013,11547_2014,0.832715
11137_2004,11165_2005,0.730053
11302_2008,11340_2009,0.843514
11317_2008,11349_2009,0.674975
11101_2003,11136_2004,0.935698
11623_2016,11637_2016,0.352322
11623_2016,11638_2016,0.398558
11117_2003,11134_2004,0.433459
11302_2008,11341_2009,0.871433
11353_2009,11368_2010,0.330821
11117_2003,11135_2004,0.482662
11154_2004,11156_2004,0.0220363
11511_2013,11548_2014,0.833412
11317_2008,11350_2009,0.712469
11137_2004,11166_2005,0.751962
11353_2009,11369_2010,0.330821
11511_2013,11549_2014,0.835875
11137_2004,11167_2005,0.798005
11353_2009,11370_2010,0.359926
11154_2004,11157_2004,0.0289684
11117_2003,11136_2004,0.492193
11302_2008,11342_2009,0.900679
11353_2009,11371_2010,0.365672
11137_2004,11168_2005,0.833313
11302_2008,11343_2009,0.930409
11137_2004,11169_2005,0.833313
11117_2003,11137_2004,0.511993
11154_2004,11158_2004,0.0518611
11302_2008,11344_2009,0.960176
11607_2016,11639_2016,0.816946
11633_2016,11634_2016,0.0083976
11117_2003,11138_2004,0.511993
11137_2004,11170_2005,0.881182
11353_2009,11372_2010,0.376723
11511_2013,11550_2014,0.866172
11353_2009,11373_2010,0.379469
11317_2008,11351_2009,0.765842
11154_2004,11159_2004,0.0961094
11511_2013,11551_2014,0.881828
11117_2003,11139_2004,0.515465
11137_2004,11171_2005,0.909447
11353_2009,11374_2010,0.416035
11511_2013,11552_2014,0.91153
11317_2008,11352_2009,0.836878
11511_2013,11553_2014,0.93664
11137_2004,11172_2005,0.995946
11353_2009,11375_2010,0.460894
11117_2003,11140_2004,0.546536
11302_2008,11345_2009,0.963219
11154_2004,11160_2005,0.135211
11353_2009,11376_2010,0.467296
11317_2008,11353_2009,0.868775
11302_2008,11346_2009,0.956455
11353_2009,11377_2010,0.470302
11154_2004,11161_2005,0.157487
11302_2008,11347_2009,0.961824
11353_2009,11378_2010,0.498804
11511_2013,11554_2014,0.930484
11560_2015,11567_2015,0.201958
11177_2005,11209_2006,0.661078
11623_2016,11639_2016,0.424877
11560_2015,11568_2015,0.206326
11177_2005,11210_2006,0.669247
11598_2015,11626_2016,0.663442
11618_2016,11654_2017,0.824534
11584_2015,11624_2016,0.97506
11618_2016,11655_2017,0.856191
11628_2016,11656_2017,0.711727
11622_2016,11623_2016,0.0324167
11633_2016,11635_2016,0.053678
11623_2016,11640_2017,0.445873
11238_2006,11265_2007,0.614782
11101_2003,11137_2004,0.953545
11633_2016,11636_2016,0.0979998
11101_2003,11138_2004,0.953545
11633_2016,11637_2016,0.123113
11177_2005,11211_2006,0.728314
11101_2003,11139_2004,0.966876
11633_2016,11638_2016,0.167806
11623_2016,11641_2017,0.470469
11593_2015,11594_2015,0.018595
11177_2005,11212_2006,0.741381
11593_2015,11595_2015,0.0254805
11177_2005,11213_2006,0.788284
11593_2015,11596_2015,0.0572716
11560_2015,11569_2015,0.208522
11607_2016,11640_2017,0.826702
11633_2016,11639_2016,0.189098
11101_2003,11140_2004,0.986068
11560_2015,11570_2015,0.254381
11101_2003,11141_2004,0.992408
11537_2014,11578_2015,0.957742
11550_2014,11563_2015,0.325338
11058_2002,11088_2003,0.803235
11605_2016,11615_2016,0.257131
11058_2002,11089_2003,0.817985
11605_2016,11616_2016,0.316317
11058_2002,11090_2003,0.838776
11012_2001,11013_2001,0.0430149
11611_2016,11634_2016,0.482904
11605_2016,11617_2016,0.378548
11058_2002,11091_2003,0.871112
11084_2003,11113_2003,0.765619
11605_2016,11618_2016,0.407285
11012_2001,11014_2001,0.0447779
11605_2016,11619_2016,0.439305
11012_2001,11015_2001,0.0664576
11605_2016,11620_2016,0.439305
11633_2016,11640_2017,0.20871
11607_2016,11641_2017,0.835841
11177_2005,11214_2006,0.817492
11593_2015,11597_2015,0.0793093
11177_2005,11215_2006,0.869457
11101_2003,11142_2004,0.992408
11593_2015,11598_2015,0.123463
11238_2006,11266_2007,0.66176
11012_2001,11016_2001,0.10976
11084_2003,11114_2003,0.804228
11605_2016,11621_2016,0.465668
11058_2002,11092_2003,0.943984
11550_2014,11564_2015,0.330737
11605_2016,11622_2016,0.482842
11611_2016,11635_2016,0.546294
11058_2002,11093_2003,0.971922
11154_2004,11162_2005,0.204421
11353_2009,11379_2010,0.546095
11317_2008,11354_2009,0.868047
11353_2009,11380_2010,0.585621
11154_2004,11163_2005,0.224606
11353_2009,11381_2010,0.618862
11117_2003,11141_2004,0.578597
11353_2009,11382_2010,0.662624
11302_2008,11348_2009,0.991915
11353_2009,11383_2010,0.703621
11154_2004,11164_2005,0.280511
11317_2008,11355_2009,0.87879
11353_2009,11384_2010,0.703347
11117_2003,11142_2004,0.578597
11177_2005,11216_2006,0.890796
11238_2006,11267_2007,0.729841
11593_2015,11599_2015,0.147301
11607_2016,11642_2017,0.846571
11633_2016,11641_2017,0.233708
11177_2005,11217_2006,0.931882
11633_2016,11642_2017,0.236018
11593_2015,11600_2016,0.200339
11633_2016,11643_2017,0.263638
11623_2016,11642_2017,0.473691
11633_2016,11644_2017,0.268392
11623_2016,11643_2017,0.49544
11177_2005,11218_2006,0.991385
11623_2016,11644_2017,0.502035
11633_2016,11645_2017,0.287794
11084_2003,11115_2003,0.83471
11012_2001,11017_2001,0.117678
11605_2016,11623_2016,0.506157
11012_2001,11018_2001,0.170153
11623_2016,11645_2017,0.518957
11633_2016,11646_2017,0.307436
11623_2016,11646_2017,0.549451
11628_2016,11657_2017,0.747923
11618_2016,11656_2017,0.88373
11628_2016,11658_2017,0.75697
11636_2016,11637_2016,0.0324151
11589_2015,11622_2016,0.902676
11636_2016,11638_2016,0.0773647
11628_2016,11659_2017,0.803758
11622_2016,11624_2016,0.0572865
11636_2016,11639_2016,0.0980338
11589_2015,11623_2016,0.954755
11618_2016,11657_2017,0.916244
11622_2016,11625_2016,0.0904136
11589_2015,11624_2016,0.929826
11636_2016,11640_2017,0.117348
11628_2016,11660_2017,0.80827
11636_2016,11641_2017,0.143376
11630_2016,11632_2016,0.05735
11628_2016,11661_2017,0.866692
11618_2016,11658_2017,0.93443
11622_2016,11626_2016,0.0904136
11598_2015,11627_2016,0.682563
11630_2016,11633_2016,0.0627364
11628_2016,11662_2017,0.877236
11636_2016,11642_2017,0.147523
11589_2015,11625_2016,0.946757
11628_2016,11663_2017,0.937748
11636_2016,11643_2017,0.176277
11630_2016,11634_2016,0.0700136
11636_2016,11644_2017,0.180509
11622_2016,11627_2016,0.103699
11618_2016,11659_2017,0.976947
11622_2016,11628_2016,0.145131
11628_2016,11664_2017,0.966786
11618_2016,11660_2017,0.981937
11636_2016,11645_2017,0.197723
11589_2015,11626_2016,0.946757
11630_2016,11635_2016,0.119368
11622_2016,11629_2016,0.165632
11636_2016,11646_2017,0.23108
11630_2016,11636_2016,0.165906
11622_2016,11630_2016,0.188976
11636_2016,11647_2017,0.24709
11630_2016,11637_2016,0.193349
11622_2016,11631_2016,0.222302
11636_2016,11648_2017,0.249408
11630_2016,11638_2016,0.242465
11622_2016,11632_2016,0.242901
11636_2016,11649_2017,0.256499
11630_2016,11639_2016,0.263673
11598_2015,11628_2016,0.714512
11622_2016,11633_2016,0.247494
11630_2016,11640_2017,0.285322
11636_2016,11650_2017,0.263652
11622_2016,11634_2016,0.256778
11630_2016,11641_2017,0.313233
11636_2016,11651_2017,0.318859
11622_2016,11635_2016,0.311227
11630_2016,11642_2017,0.315713
11636_2016,11652_2017,0.369187
11622_2016,11636_2016,0.363993
11630_2016,11643_2017,0.341061
11589_2015,11627_2016,0.974373
11636_2016,11653_2017,0.399748
11622_2016,11637_2016,0.388483
11630_2016,11644_2017,0.346372
11636_2016,11654_2017,0.44922
11622_2016,11638_2016,0.431235
11598_2015,11629_2016,0.727047
11630_2016,11645_2017,0.367988
11622_2016,11639_2016,0.458931
11636_2016,11655_2017,0.492749
11630_2016,11646_2017,0.389859
11622_2016,11640_2017,0.48099
11636_2016,11656_2017,0.522619
11630_2016,11647_2017,0.401145
11622_2016,11641_2017,0.506689
11636_2016,11657_2017,0.560886
11630_2016,11648_2017,0.404017
11622_2016,11642_2017,0.51011
11598_2015,11630_2016,0.751088
11630_2016,11649_2017,0.412686
11636_2016,11658_2017,0.575447
11622_2016,11643_2017,0.529064
11630_2016,11650_2017,0.421629
11636_2016,11659_2017,0.631143
11622_2016,11644_2017,0.536019
11630_2016,11651_2017,0.464153
11636_2016,11660_2017,0.646989
11622_2016,11645_2017,0.554036
11630_2016,11652_2017,0.506166
11636_2016,11661_2017,0.702118
11622_2016,11646_2017,0.585987
11630_2016,11653_2017,0.539354
11636_2016,11662_2017,0.710415
11622_2016,11647_2017,0.59352
11636_2016,11663_2017,0.743107
11598_2015,11631_2016,0.798808
11629_2016,11630_2016,0.0203149
11622_2016,11648_2017,0.597339
11630_2016,11654_2017,0.596035
11629_2016,11631_2016,0.0628159
11622_2016,11649_2017,0.608491
11629_2016,11632_2016,0.0793815
11622_2016,11650_2017,0.612722
11639_2016,11640_2017,0.0255243
11629_2016,11633_2016,0.0849187
11622_2016,11651_2017,0.642348
11636_2016,11664_2017,0.765221
11607_2016,11643_2017,0.875653
11623_2016,11647_2017,0.560386
11636_2016,11665_2017,0.812273
11629_2016,11634_2016,0.092408
11636_2016,11666_2017,0.84806
11629_2016,11635_2016,0.143356
11598_2015,11632_2016,0.791905
11639_2016,11641_2017,0.0537704
11629_2016,11636_2016,0.191491
11622_2016,11652_2017,0.673831
11630_2016,11655_2017,0.641333
11622_2016,11653_2017,0.703699
11639_2016,11642_2017,0.0610297
11629_2016,11637_2016,0.219863
11630_2016,11656_2017,0.669571
11622_2016,11654_2017,0.757477
11639_2016,11643_2017,0.0866919
11629_2016,11638_2016,0.270748
11630_2016,11657_2017,0.703752
11622_2016,11655_2017,0.795788
11636_2016,11667_2017,0.90167
11630_2016,11658_2017,0.716513
11629_2016,11639_2016,0.292827
11639_2016,11644_2017,0.0904425
11636_2016,11668_2017,0.961845
11622_2016,11656_2017,0.825714
11630_2016,11659_2017,0.760628
11598_2015,11633_2016,0.796587
11639_2016,11645_2017,0.105668
11629_2016,11640_2017,0.315332
11622_2016,11657_2017,0.861588
11639_2016,11646_2017,0.135092
11629_2016,11641_2017,0.344477
11622_2016,11658_2017,0.877942
11630_2016,11660_2017,0.769853
11598_2015,11634_2016,0.801682
11629_2016,11642_2017,0.347026
11639_2016,11647_2017,0.157378
11622_2016,11659_2017,0.921198
11598_2015,11635_2016,0.853223
11622_2016,11660_2017,0.926183
11630_2016,11661_2017,0.824431
11629_2016,11643_2017,0.373404
11639_2016,11648_2017,0.159435
11622_2016,11661_2017,0.983171
11598_2015,11636_2016,0.888925
11622_2016,11662_2017,0.99551
11639_2016,11649_2017,0.165691
11629_2016,11644_2017,0.378969
11630_2016,11662_2017,0.834385
11598_2015,11637_2016,0.917553
11629_2016,11645_2017,0.401587
11639_2016,11650_2017,0.172004
11630_2016,11663_2017,0.886353
11629_2016,11646_2017,0.42447
11639_2016,11651_2017,0.227017
11630_2016,11664_2017,0.913593
11629_2016,11647_2017,0.436337
11639_2016,11652_2017,0.278702
11598_2015,11638_2016,0.947524
11629_2016,11648_2017,0.43936
11630_2016,11665_2017,0.990286
11639_2016,11653_2017,0.313131
11598_2015,11639_2016,0.996929
11629_2016,11649_2017,0.448445
11639_2016,11654_2017,0.357178
11629_2016,11650_2017,0.457899
11639_2016,11655_2017,0.398378
11629_2016,11651_2017,0.495601
11642_2017,11643_2017,0.0237889
11629_2016,11652_2017,0.53284
11639_2016,11656_2017,0.424436
11637_2016,11638_2016,0.0429651
11642_2017,11644_2017,0.0290005
11639_2016,11657_2017,0.457653
11637_2016,11639_2016,0.062685
11629_2016,11653_2017,0.567423
11639_2016,11658_2017,0.470169
11637_2016,11640_2017,0.0868137
11642_2017,11645_2017,0.0447534
11639_2016,11659_2017,0.535575
11637_2016,11641_2017,0.113848
11629_2016,11654_2017,0.62645
11639_2016,11660_2017,0.549447
11637_2016,11642_2017,0.117853
11642_2017,11646_2017,0.0718227
11639_2016,11661_2017,0.607733
11637_2016,11643_2017,0.145406
11629_2016,11655_2017,0.669666
11642_2017,11647_2017,0.0923242
